SubGroup_Code,Description,Weight,CPI,Date
1.1.12,"Prepared meals, snacks, sweets etc.",5.55,208.5,2025-03-01
1.1.12,"Prepared meals, snacks, sweets etc.",5.55,209.0,2025-04-01
1.2.11,Non-alcoholic beverages,1.26,125.8,2016-09-01
1.2.11,Non-alcoholic beverages,1.26,126.1,2016-10-01
1.2.11,Non-alcoholic beverages,1.26,126.2,2016-11-01
1.2.11,Non-alcoholic beverages,1.26,126.6,2016-12-01
1.2.11,Non-alcoholic beverages,1.26,126.5,2017-01-01
1.2.11,Non-alcoholic beverages,1.26,126.9,2017-02-01
1.2.11,Non-alcoholic beverages,1.26,127.0,2017-03-01
1.2.11,Non-alcoholic beverages,1.26,127.5,2017-04-01
1.2.11,Non-alcoholic beverages,1.26,127.5,2017-05-01
1.2.11,Non-alcoholic beverages,1.26,127.9,2017-06-01
1.2.11,Non-alcoholic beverages,1.26,128.5,2017-07-01
1.2.11,Non-alcoholic beverages,1.26,128.7,2017-08-01
1.2.11,Non-alcoholic beverages,1.26,128.8,2017-09-01
1.2.11,Non-alcoholic beverages,1.26,128.7,2017-10-01
1.2.11,Non-alcoholic beverages,1.26,129.3,2017-11-01
1.2.11,Non-alcoholic beverages,1.26,128.8,2017-12-01
1.2.11,Non-alcoholic beverages,1.26,129.0,2018-01-01
1.2.11,Non-alcoholic beverages,1.26,128.6,2018-02-01
1.2.11,Non-alcoholic beverages,1.26,129.0,2018-03-01
1.2.11,Non-alcoholic beverages,1.26,129.9,2018-05-01
1.2.11,Non-alcoholic beverages,1.26,130.3,2018-06-01
1.2.11,Non-alcoholic beverages,1.26,130.3,2018-07-01
1.2.11,Non-alcoholic beverages,1.26,131.1,2018-08-01
1.2.11,Non-alcoholic beverages,1.26,131.7,2018-10-01
1.2.11,Non-alcoholic beverages,1.26,133.6,2018-11-01
1.2.11,Non-alcoholic beverages,1.26,133.9,2018-12-01
1.2.11,Non-alcoholic beverages,1.26,133.5,2019-01-01
1.2.11,Non-alcoholic beverages,1.26,133.6,2019-02-01
1.2.11,Non-alcoholic beverages,1.26,133.7,2019-03-01
1.2.11,Non-alcoholic beverages,1.26,133.8,2019-04-01
1.2.11,Non-alcoholic beverages,1.26,134.0,2019-05-01
1.2.11,Non-alcoholic beverages,1.26,134.3,2019-06-01
1.2.11,Non-alcoholic beverages,1.26,134.7,2019-07-01
1.2.11,Non-alcoholic beverages,1.26,134.9,2019-08-01
1.2.11,Non-alcoholic beverages,1.26,135.0,2019-09-01
1.2.11,Non-alcoholic beverages,1.26,135.1,2019-10-01
1.2.11,Non-alcoholic beverages,1.26,135.3,2019-11-01
1.2.11,Non-alcoholic beverages,1.26,135.7,2019-12-01
1.2.11,Non-alcoholic beverages,1.26,136.1,2020-01-01
1.2.11,Non-alcoholic beverages,1.26,136.5,2020-02-01
1.2.11,Non-alcoholic beverages,1.26,136.7,2020-03-01
1.2.11,Non-alcoholic beverages,1.26,136.8,2020-04-01
1.2.11,Non-alcoholic beverages,1.26,138.2,2020-05-01
1.2.11,Non-alcoholic beverages,1.26,140.2,2020-06-01
1.2.11,Non-alcoholic beverages,1.26,140.6,2020-07-01
1.2.11,Non-alcoholic beverages,1.26,142.1,2020-08-01
1.2.11,Non-alcoholic beverages,1.26,143.9,2020-09-01
1.2.11,Non-alcoholic beverages,1.26,149.0,2020-11-01
1.2.11,Non-alcoholic beverages,1.26,151.9,2020-12-01
1.2.11,Non-alcoholic beverages,1.26,154.0,2021-01-01
1.2.11,Non-alcoholic beverages,1.26,155.5,2021-02-01
1.2.11,Non-alcoholic beverages,1.26,156.4,2021-03-01
1.2.11,Non-alcoholic beverages,1.26,157.6,2021-04-01
1.2.11,Non-alcoholic beverages,1.26,159.3,2021-05-01
1.2.11,Non-alcoholic beverages,1.26,159.9,2021-06-01
1.2.11,Non-alcoholic beverages,1.26,160.9,2021-07-01
1.2.11,Non-alcoholic beverages,1.26,161.9,2021-08-01
1.2.11,Non-alcoholic beverages,1.26,162.7,2021-09-01
1.2.11,Non-alcoholic beverages,1.26,163.2,2021-10-01
1.2.11,Non-alcoholic beverages,1.26,163.6,2021-11-01
1.2.11,Non-alcoholic beverages,1.26,164.2,2021-12-01
1.2.11,Non-alcoholic beverages,1.26,164.2,2022-01-01
1.2.11,Non-alcoholic beverages,1.26,164.7,2022-02-01
1.2.11,Non-alcoholic beverages,1.26,165.3,2022-03-01
1.2.11,Non-alcoholic beverages,1.26,166.2,2022-04-01
1.2.11,Non-alcoholic beverages,1.26,167.1,2022-05-01
1.2.11,Non-alcoholic beverages,1.26,167.8,2022-06-01
1.2.11,Non-alcoholic beverages,1.26,168.4,2022-07-01
1.2.11,Non-alcoholic beverages,1.26,168.8,2022-08-01
1.2.11,Non-alcoholic beverages,1.26,169.4,2022-09-01
1.2.11,Non-alcoholic beverages,1.26,169.9,2022-10-01
1.2.11,Non-alcoholic beverages,1.26,170.4,2022-11-01
1.2.11,Non-alcoholic beverages,1.26,171.0,2022-12-01
1.2.11,Non-alcoholic beverages,1.26,171.4,2023-01-01
1.2.11,Non-alcoholic beverages,1.26,171.9,2023-02-01
1.2.11,Non-alcoholic beverages,1.26,172.3,2023-03-01
1.2.11,Non-alcoholic beverages,1.26,173.0,2023-04-01
1.2.11,Non-alcoholic beverages,1.26,173.3,2023-05-01
1.2.11,Non-alcoholic beverages,1.26,174.0,2023-06-01
1.2.11,Non-alcoholic beverages,1.26,174.5,2023-07-01
1.2.11,Non-alcoholic beverages,1.26,175.0,2023-08-01
1.2.11,Non-alcoholic beverages,1.26,175.4,2023-09-01
1.2.11,Non-alcoholic beverages,1.26,175.8,2023-10-01
1.2.11,Non-alcoholic beverages,1.26,176.5,2023-11-01
1.2.11,Non-alcoholic beverages,1.26,176.7,2023-12-01
1.2.11,Non-alcoholic beverages,1.26,177.1,2024-01-01
1.2.11,Non-alcoholic beverages,1.26,177.0,2024-02-01
1.2.11,Non-alcoholic beverages,1.26,177.1,2024-03-01
1.2.11,Non-alcoholic beverages,1.26,177.4,2024-04-01
1.2.11,Non-alcoholic beverages,1.26,177.6,2024-05-01
1.2.11,Non-alcoholic beverages,1.26,178.1,2024-06-01
1.2.11,Non-alcoholic beverages,1.26,178.5,2024-07-01
1.2.11,Non-alcoholic beverages,1.26,179.2,2024-08-01
1.2.11,Non-alcoholic beverages,1.26,179.9,2024-09-01
1.2.11,Non-alcoholic beverages,1.26,180.7,2024-10-01
1.2.11,Non-alcoholic beverages,1.26,181.3,2024-11-01
1.2.11,Non-alcoholic beverages,1.26,182.1,2024-12-01
1.2.11,Non-alcoholic beverages,1.26,183.1,2025-01-01
1.2.11,Non-alcoholic beverages,1.26,183.7,2025-02-01
1.2.11,Non-alcoholic beverages,1.26,184.3,2025-03-01
1.2.11,Non-alcoholic beverages,1.26,185.2,2025-04-01
3.1.01,Clothing,5.58,134.6,2016-09-01
3.1.01,Clothing,5.58,135.5,2016-10-01
3.1.01,Clothing,5.58,135.9,2016-11-01
3.1.01,Clothing,5.58,136.3,2016-12-01
3.1.01,Clothing,5.58,136.6,2017-01-01
3.1.01,Clothing,5.58,136.8,2017-02-01
3.1.01,Clothing,5.58,137.4,2017-03-01
3.1.01,Clothing,5.58,138.0,2017-04-01
3.1.01,Clothing,5.58,138.2,2017-05-01
3.1.01,Clothing,5.58,138.5,2017-06-01
3.1.01,Clothing,5.58,139.3,2017-07-01
3.1.01,Clothing,5.58,140.3,2017-08-01
3.1.01,Clothing,5.58,141.1,2017-09-01
3.1.01,Clothing,5.58,142.0,2017-10-01
3.1.01,Clothing,5.58,142.9,2017-11-01
3.1.01,Clothing,5.58,143.1,2017-12-01
3.1.01,Clothing,5.58,143.5,2018-01-01
3.1.01,Clothing,5.58,143.8,2018-02-01
3.1.01,Clothing,5.58,144.3,2018-03-01
3.1.01,Clothing,5.58,145.9,2018-05-01
3.1.01,Clothing,5.58,146.5,2018-06-01
3.1.01,Clothing,5.58,146.8,2018-07-01
3.1.01,Clothing,5.58,147.3,2018-08-01
3.1.01,Clothing,5.58,147.0,2018-10-01
3.1.01,Clothing,5.58,148.0,2018-11-01
3.1.01,Clothing,5.58,148.2,2018-12-01
3.1.01,Clothing,5.58,147.7,2019-01-01
3.1.01,Clothing,5.58,147.7,2019-02-01
3.1.01,Clothing,5.58,147.9,2019-03-01
3.1.01,Clothing,5.58,148.1,2019-04-01
3.1.01,Clothing,5.58,148.5,2019-05-01
3.1.01,Clothing,5.58,148.6,2019-06-01
3.1.01,Clothing,5.58,149.3,2019-07-01
3.1.01,Clothing,5.58,149.1,2019-08-01
3.1.01,Clothing,5.58,149.2,2019-09-01
3.1.01,Clothing,5.58,149.4,2019-10-01
3.1.01,Clothing,5.58,149.9,2019-11-01
3.1.01,Clothing,5.58,150.3,2019-12-01
3.1.01,Clothing,5.58,150.6,2020-01-01
3.1.01,Clothing,5.58,150.8,2020-02-01
3.1.01,Clothing,5.58,151.2,2020-03-01
3.1.01,Clothing,5.58,154.1,2020-06-01
3.1.01,Clothing,5.58,153.3,2020-07-01
3.1.01,Clothing,5.58,153.4,2020-08-01
3.1.01,Clothing,5.58,153.7,2020-09-01
3.1.01,Clothing,5.58,154.9,2020-11-01
3.1.01,Clothing,5.58,155.5,2020-12-01
3.1.01,Clothing,5.58,156.3,2021-01-01
3.1.01,Clothing,5.58,157.2,2021-02-01
3.1.01,Clothing,5.58,157.8,2021-03-01
3.1.01,Clothing,5.58,158.8,2021-04-01
3.1.01,Clothing,5.58,161.7,2021-05-01
3.1.01,Clothing,5.58,162.3,2021-06-01
3.1.01,Clothing,5.58,162.9,2021-07-01
3.1.01,Clothing,5.58,163.7,2021-08-01
3.1.01,Clothing,5.58,164.5,2021-09-01
3.1.01,Clothing,5.58,165.7,2021-10-01
3.1.01,Clothing,5.58,167.2,2021-11-01
3.1.01,Clothing,5.58,168.5,2021-12-01
3.1.01,Clothing,5.58,169.9,2022-01-01
3.1.01,Clothing,5.58,170.9,2022-02-01
3.1.01,Clothing,5.58,172.1,2022-03-01
3.1.01,Clothing,5.58,173.9,2022-04-01
3.1.01,Clothing,5.58,175.6,2022-05-01
3.1.01,Clothing,5.58,177.1,2022-06-01
3.1.01,Clothing,5.58,178.3,2022-07-01
3.1.01,Clothing,5.58,179.5,2022-08-01
3.1.01,Clothing,5.58,180.9,2022-09-01
3.1.01,Clothing,5.58,181.9,2022-10-01
3.1.01,Clothing,5.58,183.1,2022-11-01
3.1.01,Clothing,5.58,184.0,2022-12-01
3.1.01,Clothing,5.58,184.9,2023-01-01
3.1.01,Clothing,5.58,185.6,2023-02-01
3.1.01,Clothing,5.58,186.2,2023-03-01
3.1.01,Clothing,5.58,186.8,2023-04-01
3.1.01,Clothing,5.58,187.3,2023-05-01
3.1.01,Clothing,5.58,188.0,2023-06-01
3.1.01,Clothing,5.58,188.4,2023-07-01
3.1.01,Clothing,5.58,188.9,2023-08-01
3.1.01,Clothing,5.58,189.3,2023-09-01
3.1.01,Clothing,5.58,190.0,2023-10-01
3.1.01,Clothing,5.58,190.5,2023-11-01
3.1.01,Clothing,5.58,190.9,2023-12-01
3.1.01,Clothing,5.58,191.2,2024-01-01
3.1.01,Clothing,5.58,191.5,2024-02-01
3.1.01,Clothing,5.58,191.9,2024-03-01
3.1.01,Clothing,5.58,192.3,2024-04-01
3.1.01,Clothing,5.58,192.6,2024-05-01
3.1.01,Clothing,5.58,193.3,2024-06-01
3.1.01,Clothing,5.58,193.6,2024-07-01
3.1.01,Clothing,5.58,194.1,2024-08-01
3.1.01,Clothing,5.58,194.6,2024-09-01
3.1.01,Clothing,5.58,195.3,2024-10-01
3.1.01,Clothing,5.58,195.9,2024-11-01
3.1.01,Clothing,5.58,196.2,2024-12-01
3.1.01,Clothing,5.58,196.5,2025-01-01
3.1.01,Clothing,5.58,196.8,2025-02-01
3.1.01,Clothing,5.58,197.1,2025-03-01
3.1.01,Clothing,5.58,197.5,2025-04-01
3.1.02,Footwear,0.95,128.4,2016-09-01
3.1.02,Footwear,0.95,129.1,2016-10-01
3.1.02,Footwear,0.95,129.3,2016-11-01
3.1.02,Footwear,0.95,129.8,2016-12-01
3.1.02,Footwear,0.95,130.1,2017-01-01
3.1.02,Footwear,0.95,130.3,2017-02-01
3.1.02,Footwear,0.95,130.6,2017-03-01
3.1.02,Footwear,0.95,131.1,2017-04-01
3.1.02,Footwear,0.95,131.4,2017-05-01
3.1.02,Footwear,0.95,131.7,2017-06-01
3.1.02,Footwear,0.95,132.1,2017-07-01
3.1.02,Footwear,0.95,133.1,2017-08-01
3.1.02,Footwear,0.95,133.4,2017-09-01
3.1.02,Footwear,0.95,134.1,2017-10-01
3.1.02,Footwear,0.95,134.8,2017-11-01
3.1.02,Footwear,0.95,135.1,2017-12-01
3.1.02,Footwear,0.95,135.5,2018-01-01
3.1.02,Footwear,0.95,135.7,2018-02-01
3.1.02,Footwear,0.95,136.2,2018-03-01
3.1.02,Footwear,0.95,137.4,2018-05-01
3.1.02,Footwear,0.95,138.1,2018-06-01
3.1.02,Footwear,0.95,138.4,2018-07-01
3.1.02,Footwear,0.95,138.9,2018-08-01
3.1.02,Footwear,0.95,138.5,2018-10-01
3.1.02,Footwear,0.95,139.2,2018-11-01
3.1.02,Footwear,0.95,139.5,2018-12-01
3.1.02,Footwear,0.95,139.1,2019-01-01
3.1.02,Footwear,0.95,139.8,2019-02-01
3.1.02,Footwear,0.95,139.9,2019-03-01
3.1.02,Footwear,0.95,140.0,2019-04-01
3.1.02,Footwear,0.95,140.4,2019-05-01
3.1.02,Footwear,0.95,140.3,2019-06-01
3.1.02,Footwear,0.95,140.5,2019-07-01
3.1.02,Footwear,0.95,140.6,2019-08-01
3.1.02,Footwear,0.95,140.7,2019-09-01
3.1.02,Footwear,0.95,140.8,2019-10-01
3.1.02,Footwear,0.95,141.0,2019-11-01
3.1.02,Footwear,0.95,141.3,2019-12-01
3.1.02,Footwear,0.95,141.5,2020-01-01
3.1.02,Footwear,0.95,141.7,2020-02-01
3.1.02,Footwear,0.95,141.9,2020-03-01
3.1.02,Footwear,0.95,144.1,2020-06-01
3.1.02,Footwear,0.95,143.6,2020-07-01
3.1.02,Footwear,0.95,144.3,2020-08-01
3.1.02,Footwear,0.95,144.6,2020-09-01
3.1.02,Footwear,0.95,145.4,2020-11-01
3.1.02,Footwear,0.95,146.1,2020-12-01
3.1.02,Footwear,0.95,146.7,2021-01-01
3.1.02,Footwear,0.95,147.4,2021-02-01
3.1.02,Footwear,0.95,147.9,2021-03-01
3.1.02,Footwear,0.95,148.6,2021-04-01
3.1.02,Footwear,0.95,152.4,2021-05-01
3.1.02,Footwear,0.95,151.9,2021-06-01
3.1.02,Footwear,0.95,153.2,2021-07-01
3.1.02,Footwear,0.95,154.3,2021-08-01
3.1.02,Footwear,0.95,155.3,2021-09-01
3.1.02,Footwear,0.95,156.3,2021-10-01
3.1.02,Footwear,0.95,157.4,2021-11-01
3.1.02,Footwear,0.95,158.7,2021-12-01
3.1.02,Footwear,0.95,160.7,2022-01-01
3.1.02,Footwear,0.95,162.4,2022-02-01
3.1.02,Footwear,0.95,164.6,2022-03-01
3.1.02,Footwear,0.95,166.5,2022-04-01
3.1.02,Footwear,0.95,168.4,2022-05-01
3.1.02,Footwear,0.95,169.9,2022-06-01
3.1.02,Footwear,0.95,171.3,2022-07-01
3.1.02,Footwear,0.95,172.7,2022-08-01
3.1.02,Footwear,0.95,174.4,2022-09-01
3.1.02,Footwear,0.95,175.3,2022-10-01
3.1.02,Footwear,0.95,176.3,2022-11-01
3.1.02,Footwear,0.95,176.9,2022-12-01
3.1.02,Footwear,0.95,177.6,2023-01-01
3.1.02,Footwear,0.95,178.3,2023-02-01
3.1.02,Footwear,0.95,178.7,2023-03-01
3.1.02,Footwear,0.95,179.2,2023-04-01
3.1.02,Footwear,0.95,179.7,2023-05-01
3.1.02,Footwear,0.95,180.3,2023-06-01
3.1.02,Footwear,0.95,180.7,2023-07-01
3.1.02,Footwear,0.95,181.1,2023-08-01
3.1.02,Footwear,0.95,181.4,2023-09-01
3.1.02,Footwear,0.95,181.6,2023-10-01
3.1.02,Footwear,0.95,182.0,2023-11-01
3.1.02,Footwear,0.95,182.4,2023-12-01
3.1.02,Footwear,0.95,182.7,2024-01-01
3.1.02,Footwear,0.95,183.0,2024-02-01
3.1.02,Footwear,0.95,183.3,2024-03-01
3.1.02,Footwear,0.95,183.5,2024-04-01
3.1.02,Footwear,0.95,183.5,2024-05-01
3.1.02,Footwear,0.95,183.9,2024-06-01
3.1.02,Footwear,0.95,184.3,2024-07-01
3.1.02,Footwear,0.95,184.7,2024-08-01
3.1.02,Footwear,0.95,185.0,2024-09-01
3.1.02,Footwear,0.95,185.5,2024-10-01
3.1.02,Footwear,0.95,185.9,2024-11-01
3.1.02,Footwear,0.95,186.1,2024-12-01
3.1.02,Footwear,0.95,186.5,2025-01-01
3.1.02,Footwear,0.95,186.7,2025-02-01
3.1.02,Footwear,0.95,187.0,2025-03-01
3.1.02,Footwear,0.95,187.3,2025-04-01
6.1.01,Household goods and services,3.8,127.9,2016-09-01
6.1.01,Household goods and services,3.8,128.4,2016-10-01
6.1.01,Household goods and services,3.8,128.6,2016-11-01
6.1.01,Household goods and services,3.8,129.1,2016-12-01
6.1.01,Household goods and services,3.8,129.4,2017-01-01
6.1.01,Household goods and services,3.8,129.7,2017-02-01
6.1.01,Household goods and services,3.8,130.2,2017-03-01
6.1.01,Household goods and services,3.8,130.4,2017-04-01
6.1.01,Household goods and services,3.8,131.0,2017-05-01
6.1.01,Household goods and services,3.8,131.2,2017-06-01
6.1.01,Household goods and services,3.8,131.9,2017-07-01
6.1.01,Household goods and services,3.8,132.8,2017-08-01
6.1.01,Household goods and services,3.8,133.3,2017-09-01
6.1.01,Household goods and services,3.8,133.6,2017-10-01
6.1.01,Household goods and services,3.8,134.4,2017-11-01
6.1.01,Household goods and services,3.8,134.6,2017-12-01
6.1.01,Household goods and services,3.8,134.9,2018-01-01
6.1.01,Household goods and services,3.8,135.1,2018-02-01
6.1.01,Household goods and services,3.8,135.7,2018-03-01
6.1.01,Household goods and services,3.8,137.4,2018-05-01
6.1.01,Household goods and services,3.8,138.0,2018-06-01
6.1.01,Household goods and services,3.8,138.6,2018-07-01
6.1.01,Household goods and services,3.8,139.3,2018-08-01
6.1.01,Household goods and services,3.8,141.7,2018-10-01
6.1.01,Household goods and services,3.8,142.2,2018-11-01
6.1.01,Household goods and services,3.8,143.3,2018-12-01
6.1.01,Household goods and services,3.8,143.6,2019-01-01
6.1.01,Household goods and services,3.8,143.7,2019-02-01
6.1.01,Household goods and services,3.8,143.8,2019-03-01
6.1.01,Household goods and services,3.8,143.5,2019-04-01
6.1.01,Household goods and services,3.8,143.7,2019-05-01
6.1.01,Household goods and services,3.8,143.8,2019-06-01
6.1.01,Household goods and services,3.8,144.2,2019-07-01
6.1.01,Household goods and services,3.8,144.5,2019-08-01
6.1.01,Household goods and services,3.8,144.6,2019-09-01
6.1.01,Household goods and services,3.8,145.0,2019-10-01
6.1.01,Household goods and services,3.8,145.3,2019-11-01
6.1.01,Household goods and services,3.8,145.7,2019-12-01
6.1.01,Household goods and services,3.8,146.2,2020-01-01
6.1.01,Household goods and services,3.8,146.4,2020-02-01
6.1.01,Household goods and services,3.8,146.4,2020-03-01
6.1.01,Household goods and services,3.8,147.1,2020-06-01
6.1.01,Household goods and services,3.8,148.7,2020-07-01
6.1.01,Household goods and services,3.8,148.8,2020-08-01
6.1.01,Household goods and services,3.8,148.8,2020-09-01
6.1.01,Household goods and services,3.8,149.6,2020-11-01
6.1.01,Household goods and services,3.8,150.1,2020-12-01
6.1.01,Household goods and services,3.8,150.3,2021-01-01
6.1.01,Household goods and services,3.8,150.9,2021-02-01
6.1.01,Household goods and services,3.8,151.2,2021-03-01
6.1.01,Household goods and services,3.8,151.9,2021-04-01
6.1.01,Household goods and services,3.8,155.0,2021-05-01
6.1.01,Household goods and services,3.8,154.9,2021-06-01
6.1.01,Household goods and services,3.8,155.7,2021-07-01
6.1.01,Household goods and services,3.8,156.8,2021-08-01
6.1.01,Household goods and services,3.8,157.5,2021-09-01
6.1.01,Household goods and services,3.8,158.4,2021-10-01
6.1.01,Household goods and services,3.8,159.3,2021-11-01
6.1.01,Household goods and services,3.8,160.2,2021-12-01
6.1.01,Household goods and services,3.8,161.1,2022-01-01
6.1.01,Household goods and services,3.8,161.8,2022-02-01
6.1.01,Household goods and services,3.8,162.8,2022-03-01
6.1.01,Household goods and services,3.8,163.9,2022-04-01
6.1.01,Household goods and services,3.8,165.3,2022-05-01
6.1.01,Household goods and services,3.8,166.4,2022-06-01
6.1.01,Household goods and services,3.8,167.4,2022-07-01
6.1.01,Household goods and services,3.8,168.5,2022-08-01
6.1.01,Household goods and services,3.8,169.6,2022-09-01
6.1.01,Household goods and services,3.8,170.4,2022-10-01
6.1.01,Household goods and services,3.8,171.5,2022-11-01
6.1.01,Household goods and services,3.8,172.1,2022-12-01
6.1.01,Household goods and services,3.8,172.8,2023-01-01
6.1.01,Household goods and services,3.8,173.7,2023-02-01
6.1.01,Household goods and services,3.8,174.2,2023-03-01
6.1.01,Household goods and services,3.8,174.6,2023-04-01
6.1.01,Household goods and services,3.8,175.2,2023-05-01
6.1.01,Household goods and services,3.8,175.6,2023-06-01
6.1.01,Household goods and services,3.8,176.1,2023-07-01
6.1.01,Household goods and services,3.8,176.5,2023-08-01
6.1.01,Household goods and services,3.8,176.8,2023-09-01
6.1.01,Household goods and services,3.8,177.1,2023-10-01
6.1.01,Household goods and services,3.8,177.5,2023-11-01
6.1.01,Household goods and services,3.8,177.9,2023-12-01
6.1.01,Household goods and services,3.8,178.2,2024-01-01
6.1.01,Household goods and services,3.8,178.6,2024-02-01
6.1.01,Household goods and services,3.8,178.9,2024-03-01
6.1.01,Household goods and services,3.8,179.3,2024-04-01
6.1.01,Household goods and services,3.8,179.6,2024-05-01
6.1.01,Household goods and services,3.8,179.9,2024-06-01
6.1.01,Household goods and services,3.8,180.2,2024-07-01
6.1.01,Household goods and services,3.8,180.9,2024-08-01
6.1.01,Household goods and services,3.8,181.3,2024-09-01
6.1.01,Household goods and services,3.8,181.8,2024-10-01
6.1.01,Household goods and services,3.8,182.4,2024-11-01
6.1.01,Household goods and services,3.8,182.8,2024-12-01
6.1.01,Household goods and services,3.8,183.3,2025-01-01
6.1.01,Household goods and services,3.8,183.7,2025-02-01
6.1.01,Household goods and services,3.8,183.7,2025-03-01
6.1.01,Household goods and services,3.8,183.9,2025-04-01
6.1.02,Health,5.89,125.4,2016-09-01
6.1.02,Health,5.89,126.1,2016-10-01
6.1.02,Health,5.89,126.4,2016-11-01
6.1.02,Health,5.89,126.8,2016-12-01
6.1.02,Health,5.89,127.1,2017-01-01
6.1.02,Health,5.89,127.4,2017-02-01
6.1.02,Health,5.89,127.8,2017-03-01
6.1.02,Health,5.89,128.1,2017-04-01
6.1.02,Health,5.89,128.4,2017-05-01
6.1.02,Health,5.89,128.5,2017-06-01
6.1.02,Health,5.89,129.5,2017-07-01
6.1.02,Health,5.89,130.2,2017-08-01
6.1.02,Health,5.89,130.6,2017-09-01
6.1.02,Health,5.89,131.3,2017-10-01
6.1.02,Health,5.89,132.2,2017-11-01
6.1.02,Health,5.89,133.2,2017-12-01
6.1.02,Health,5.89,133.3,2018-01-01
6.1.02,Health,5.89,133.7,2018-02-01
6.1.02,Health,5.89,134.4,2018-03-01
6.1.02,Health,5.89,135.9,2018-05-01
6.1.02,Health,5.89,136.3,2018-06-01
6.1.02,Health,5.89,136.9,2018-07-01
6.1.02,Health,5.89,137.7,2018-08-01
6.1.02,Health,5.89,141.7,2018-10-01
6.1.02,Health,5.89,142.1,2018-11-01
6.1.02,Health,5.89,145.1,2018-12-01
6.1.02,Health,5.89,145.2,2019-01-01
6.1.02,Health,5.89,145.6,2019-02-01
6.1.02,Health,5.89,146.2,2019-03-01
6.1.02,Health,5.89,146.6,2019-04-01
6.1.02,Health,5.89,146.9,2019-05-01
6.1.02,Health,5.89,147.4,2019-06-01
6.1.02,Health,5.89,147.8,2019-07-01
6.1.02,Health,5.89,148.5,2019-08-01
6.1.02,Health,5.89,149.0,2019-09-01
6.1.02,Health,5.89,149.4,2019-10-01
6.1.02,Health,5.89,149.9,2019-11-01
6.1.02,Health,5.89,150.4,2019-12-01
6.1.02,Health,5.89,151.2,2020-01-01
6.1.02,Health,5.89,151.7,2020-02-01
6.1.02,Health,5.89,152.3,2020-03-01
6.1.02,Health,5.89,150.7,2020-04-01
6.1.02,Health,5.89,153.2,2020-05-01
6.1.02,Health,5.89,153.6,2020-06-01
6.1.02,Health,5.89,154.9,2020-07-01
6.1.02,Health,5.89,155.5,2020-08-01
6.1.02,Health,5.89,156.3,2020-09-01
6.1.02,Health,5.89,158.2,2020-11-01
6.1.02,Health,5.89,159.4,2020-12-01
6.1.02,Health,5.89,160.3,2021-01-01
6.1.02,Health,5.89,161.3,2021-02-01
6.1.02,Health,5.89,161.7,2021-03-01
6.1.02,Health,5.89,162.4,2021-04-01
6.1.02,Health,5.89,165.8,2021-05-01
6.1.02,Health,5.89,166.3,2021-06-01
6.1.02,Health,5.89,167.0,2021-07-01
6.1.02,Health,5.89,167.7,2021-08-01
6.1.02,Health,5.89,168.4,2021-09-01
6.1.02,Health,5.89,169.1,2021-10-01
6.1.02,Health,5.89,169.9,2021-11-01
6.1.02,Health,5.89,170.6,2021-12-01
6.1.02,Health,5.89,171.4,2022-01-01
6.1.02,Health,5.89,172.2,2022-02-01
6.1.02,Health,5.89,173.0,2022-03-01
6.1.02,Health,5.89,174.0,2022-04-01
6.1.02,Health,5.89,174.9,2022-05-01
6.1.02,Health,5.89,175.4,2022-06-01
6.1.02,Health,5.89,176.1,2022-07-01
6.1.02,Health,5.89,176.8,2022-08-01
6.1.02,Health,5.89,177.7,2022-09-01
6.1.02,Health,5.89,178.7,2022-10-01
6.1.02,Health,5.89,179.8,2022-11-01
6.1.02,Health,5.89,181.1,2022-12-01
6.1.02,Health,5.89,182.3,2023-01-01
6.1.02,Health,5.89,183.4,2023-02-01
6.1.02,Health,5.89,184.4,2023-03-01
6.1.02,Health,5.89,185.0,2023-04-01
6.1.02,Health,5.89,185.7,2023-05-01
6.1.02,Health,5.89,186.3,2023-06-01
6.1.02,Health,5.89,187.0,2023-07-01
6.1.02,Health,5.89,187.8,2023-08-01
6.1.02,Health,5.89,188.3,2023-09-01
6.1.02,Health,5.89,189.2,2023-10-01
6.1.02,Health,5.89,189.7,2023-11-01
6.1.02,Health,5.89,190.3,2023-12-01
6.1.02,Health,5.89,191.1,2024-01-01
6.1.02,Health,5.89,191.7,2024-02-01
6.1.02,Health,5.89,192.4,2024-03-01
6.1.02,Health,5.89,192.9,2024-04-01
6.1.02,Health,5.89,193.5,2024-05-01
6.1.02,Health,5.89,194.0,2024-06-01
6.1.02,Health,5.89,194.6,2024-07-01
6.1.02,Health,5.89,195.4,2024-08-01
6.1.02,Health,5.89,196.0,2024-09-01
6.1.02,Health,5.89,196.7,2024-10-01
6.1.02,Health,5.89,197.3,2024-11-01
6.1.02,Health,5.89,198.0,2024-12-01
6.1.02,Health,5.89,198.8,2025-01-01
6.1.02,Health,5.89,199.6,2025-02-01
6.1.02,Health,5.89,200.5,2025-03-01
6.1.02,Health,5.89,201.1,2025-04-01
6.1.03,Transport and communication,8.59,114.3,2016-09-01
6.1.03,Transport and communication,8.59,115.2,2016-10-01
6.1.03,Transport and communication,8.59,115.7,2016-11-01
6.1.03,Transport and communication,8.59,116.0,2016-12-01
6.1.03,Transport and communication,8.59,117.1,2017-01-01
6.1.03,Transport and communication,8.59,117.4,2017-02-01
6.1.03,Transport and communication,8.59,117.6,2017-03-01
